"","year","Tree.Num","lfstate0first","lfstate1first","lfstate2first","lfstate3first","lfstate0last","lfstate1last","lfstate2last","lfstate3last","catstate0first","catstate1first","catstate2first","catstate3first","catstate4first","flstate0first","flstate1first","flstate2first","flmaxstate","AcornDate","Count1","Count2","MnAcorns","lat","long","1","2","3","4","5","6","7","8","9","10","11","12"
"709",2015,30,"1/19/15","2/16/15","2/23/15","3/19/15","2/12/15","3/16/15","3/19/15","4/6/15","1/19/15","2/16/15","2/26/15","3/9/15","3/19/15","1/19/15","3/12/15",NA,1,"9/8/15",7,2,4.5,34.7039,-120.04117,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"710",2015,31,"1/19/15","2/19/15","2/23/15","3/16/15","2/19/15","3/12/15","3/12/15","4/6/15","1/19/15","2/19/15","2/23/15","2/26/15","3/16/15","1/19/15","3/19/15",NA,1,"9/8/15",0,1,0.5,34.70381,-120.04101,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"711",2015,32,"1/19/15","2/16/15","2/23/15","3/16/15","2/12/15","3/12/15","3/12/15","4/6/15","1/19/15","2/16/15","2/23/15","2/26/15","3/9/15","1/19/15","2/23/15","3/9/15",2,"9/8/15",12,11,11.5,34.70143,-120.04046,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"712",2015,33,"1/19/15","2/23/15","2/26/15","3/16/15","2/19/15","3/12/15","3/19/15","4/6/15","1/19/15","2/26/15","3/5/15","3/9/15","3/16/15","1/19/15","3/12/15",NA,1,"9/8/15",10,5,7.5,34.70106,-120.04023,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"713",2015,34,"1/19/15","2/16/15","2/23/15","3/9/15","2/16/15","3/9/15","3/16/15","4/6/15","1/19/15","2/16/15","2/23/15","2/26/15","3/9/15","1/19/15","2/26/15","3/5/15",2,"9/8/15",24,35,29.5,34.70066,-120.04032,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"714",2015,35,"1/19/15","2/23/15","2/23/15","3/9/15","2/19/15","3/12/15","3/5/15","4/6/15","1/19/15","2/23/15","2/23/15","2/26/15","3/12/15","1/19/15","3/2/15","3/9/15",2,"9/8/15",5,5,5,34.70022,-120.0405,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"715",2015,36,"1/19/15","2/2/15","2/16/15","3/5/15","2/5/15","3/5/15","3/2/15","4/6/15","1/19/15","2/9/15","3/2/15","2/16/15","3/5/15","1/19/15","2/16/15",NA,1,"9/8/15",43,46,44.5,34.6991,-120.04008,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"716",2015,37,"1/19/15","2/16/15","2/19/15","3/9/15","2/16/15","3/12/15","3/5/15","4/6/15","1/19/15","2/16/15","2/19/15","3/2/15","3/9/15","1/19/15","3/9/15",NA,1,"9/8/15",1,0,0.5,34.69778,-120.03967,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"717",2015,38,"1/19/15","2/5/15","2/16/15","3/5/15","2/5/15","3/5/15","3/12/15","4/6/15","1/19/15","2/2/15","2/5/15","2/9/15","2/23/15","1/19/15","2/16/15","3/2/15",2,"9/8/15",2,0,1,34.69767,-120.03983,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"718",2015,39,"1/19/15","3/2/15","3/2/15","3/16/15","2/26/15","3/12/15","3/19/15","4/6/15","1/19/15","3/2/15","3/5/15","3/9/15","3/16/15","1/19/15","3/12/15",NA,1,"9/8/15",1,0,0.5,34.69772,-120.03999,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"719",2015,130,"1/19/15","2/16/15","2/23/15","3/19/15","2/12/15","3/16/15","3/19/15","4/6/15","1/19/15","2/16/15","2/16/15","2/26/15","3/16/15","1/19/15","2/26/15",NA,1,"9/8/15",0,0,0,34.70752,-120.03975,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"720",2015,133,"1/19/15","2/12/15","2/23/15","3/9/15","2/9/15","3/9/15","3/12/15","4/6/15","1/19/15","2/9/15","2/12/15","2/26/15","3/9/15","1/19/15","2/26/15","3/12/15",2,"9/8/15",6,15,10.5,34.70678,-120.03986,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"721",2015,134,"1/19/15","1/26/15","2/2/15","2/16/15","1/29/15","2/23/15","2/26/15","4/6/15","1/19/15","1/26/15","1/26/15","2/2/15","2/16/15","1/19/15","2/2/15","2/23/15",2,"9/8/15",0,1,0.5,34.70581,-120.04142,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"722",2015,140,"1/19/15","2/12/15","2/16/15","3/16/15","2/9/15","3/12/15","3/16/15","4/6/15","1/19/15","2/12/15","2/23/15","2/19/15","3/12/15","1/19/15","3/9/15",NA,1,"9/8/15",3,0,1.5,34.70482,-120.04069,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"723",2015,146,"1/19/15","2/5/15","2/16/15","3/5/15","2/9/15","3/2/15","3/5/15","4/6/15","1/19/15","2/5/15","2/12/15","2/16/15","3/2/15","1/19/15",NA,NA,0,"9/8/15",0,0,0,34.70359,-120.04326,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"724",2015,147,"1/19/15","1/29/15","2/9/15","2/12/15","1/26/15","3/5/15","3/9/15","4/6/15","1/19/15","2/2/15",NA,"2/9/15","3/9/15","1/19/15","2/9/15",NA,1,"9/8/15",0,0,0,34.70362,-120.04308,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"725",2015,148,"1/19/15","3/9/15",NA,"3/16/15","3/26/15","3/16/15",NA,"4/6/15","1/19/15",NA,NA,NA,"3/26/15","1/19/15",NA,NA,0,"9/8/15",0,0,0,34.70362,-120.04296,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"726",2015,151,"1/19/15","2/5/15","2/16/15","2/23/15","2/5/15","3/5/15","3/9/15","4/6/15","1/19/15","2/5/15","2/16/15","3/2/15","2/23/15","1/19/15","2/19/15",NA,1,"9/8/15",7,6,6.5,34.70382,-120.04262,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"727",2015,152,"1/19/15","2/2/15","2/5/15","2/19/15","2/2/15","3/2/15","3/5/15","4/6/15","1/19/15","2/2/15","2/5/15","2/12/15","3/2/15","1/19/15","2/16/15",NA,1,"9/8/15",3,4,3.5,34.70428,-120.04262,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"728",2015,153,"1/19/15","2/23/15","2/26/15","3/16/15","2/23/15","3/12/15","3/16/15","4/6/15","1/19/15","2/26/15","2/26/15","3/16/15","3/16/15","1/19/15","3/19/15",NA,1,"9/8/15",0,2,1,34.70422,-120.04241,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"729",2015,156,"1/19/15","2/12/15","2/9/15","3/5/15","2/19/15","3/12/15","3/16/15","4/6/15","1/19/15","2/12/15","2/9/15","2/16/15","2/23/15","1/19/15","3/12/15",NA,1,"9/8/15",0,1,0.5,34.70398,-120.04222,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"730",2015,157,"1/19/15","2/23/15","2/26/15","3/16/15","2/19/15","3/12/15","3/16/15","4/6/15","1/19/15","2/23/15","2/26/15","3/9/15","3/16/15","1/19/15","3/9/15","3/23/15",2,"9/8/15",50,29,39.5,34.70289,-120.04078,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"731",2015,161,"1/19/15","2/12/15","2/16/15","3/9/15","2/19/15","3/12/15","3/12/15","4/6/15","1/19/15","2/12/15",NA,"2/16/15","3/5/15","1/19/15","3/12/15",NA,1,"9/8/15",0,0,0,34.7011,-120.03984,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"732",2015,162,"1/19/15","2/19/15","2/26/15","3/16/15","2/23/15","3/12/15","3/19/15","4/6/15","1/19/15","2/19/15","2/23/15","2/26/15","3/16/15","1/19/15",NA,NA,0,"9/8/15",1,0,0.5,34.69974,-120.03992,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"733",2015,163,"1/19/15","2/9/15","2/19/15","3/16/15","2/12/15","3/12/15","3/12/15","4/6/15","1/19/15","2/16/15","3/5/15","3/9/15","3/16/15","1/19/15","3/9/15",NA,1,"9/8/15",2,9,5.5,34.69967,-120.03973,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"734",2015,165,"1/19/15","2/2/15","2/9/15","3/2/15","2/9/15","3/5/15","3/9/15","4/6/15","1/19/15","2/2/15","3/5/15","2/16/15","3/5/15","1/19/15","2/23/15",NA,1,"9/8/15",0,3,1.5,34.69664,-120.03912,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"735",2015,166,"1/19/15","2/9/15","2/19/15","1/29/15","2/5/15","3/5/15","3/12/15","4/6/15","1/19/15","2/12/15","3/5/15","2/19/15","3/9/15","1/19/15","2/23/15","3/2/15",2,"9/8/15",8,5,6.5,34.69642,-120.03977,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"736",2015,168,"1/19/15","3/2/15","3/12/15","3/23/15","3/5/15","3/23/15","3/26/15","4/6/15","1/19/15","3/16/15",NA,"3/16/15","3/26/15","1/19/15","3/16/15","3/23/15",2,"9/8/15",0,0,0,34.69611,-120.04035,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"737",2015,169,"1/19/15","2/26/15","3/2/15","1/29/15","3/5/15","3/19/15","3/23/15","4/6/15","1/19/15","3/2/15","2/26/15","3/5/15","3/19/15","1/19/15","3/12/15",NA,1,"9/8/15",11,10,10.5,34.6963,-120.0404,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"738",2015,183,"1/19/15","2/2/15","2/5/15","2/23/15","2/9/15","2/26/15","3/2/15","4/6/15","1/19/15","2/5/15",NA,"2/9/15","2/26/15","1/19/15",NA,NA,0,"9/8/15",0,0,0,34.70544,-120.04053,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"739",2015,186,"1/19/15","2/16/15","2/26/15","3/12/15","2/19/15","3/9/15","3/23/15","4/6/15","1/19/15","2/16/15","2/26/15","3/9/15","3/12/15","1/19/15","3/9/15","3/16/15",2,"9/8/15",43,48,45.5,34.70474,-120.04135,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"740",2015,505,"1/19/15","2/12/15","2/16/15","3/5/15","2/9/15","3/5/15","3/3/15","4/6/15","1/19/15","2/12/15","3/3/15","2/16/15","3/5/15","1/19/15","3/3/15",NA,1,"9/8/15",0,1,0.5,34.70164,-120.03973,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"741",2015,524,"1/19/15","2/2/15","2/12/15","2/23/15","1/29/15","2/23/15","3/3/15","4/6/15","1/19/15","2/2/15",NA,"2/9/15","2/23/15","1/19/15","2/19/15",NA,1,"9/8/15",0,0,0,34.69624,-120.03795,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"742",2015,530,"1/19/15","2/16/15","2/16/15","3/9/15","2/12/15","3/9/15","3/12/15","4/6/15","1/19/15","2/16/15","2/16/15","2/19/15","3/12/15","1/19/15","3/3/15","3/16/15",2,"9/9/15",54,33,43.5,34.68101,-120.0351,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"743",2015,560,"1/19/15","3/9/15","2/23/15","3/16/15","3/5/15","3/19/15","3/12/15","4/6/15","1/19/15","2/23/15",NA,"3/9/15","3/16/15","1/19/15",NA,NA,0,"9/8/15",1,0,0.5,34.70059,-120.0393,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"744",2015,564,"1/19/15","2/9/15","2/9/15","2/26/15","2/5/15","3/5/15","3/3/15","4/6/15","1/19/15","2/5/15","2/23/15","2/9/15","2/26/15","1/19/15","2/16/15","3/3/15",2,"9/9/15",7,9,8,34.70301,-120.03804,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"745",2015,637,"1/19/15","1/22/15","2/2/15","2/16/15","1/19/15","2/23/15","3/2/15","4/6/15","1/19/15","1/22/15","1/22/15","1/26/15","2/5/15","1/19/15","2/16/15",NA,1,"9/8/15",0,0,0,34.69767,-120.04335,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"746",2015,639,"1/19/15","2/2/15","2/9/15","2/16/15","1/29/15","3/9/15","2/23/15","4/6/15","1/19/15","1/29/15","3/5/15","2/9/15","2/26/15","1/19/15","2/9/15","3/26/15",2,"9/8/15",1,8,4.5,34.69647,-120.03833,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"747",2015,640,"1/19/15","2/16/15","2/23/15","3/16/15","2/16/15","3/12/15","3/19/15","4/6/15","1/19/15","2/23/15","2/26/15","3/2/15","3/16/15","1/19/15","3/9/15",NA,1,"9/8/15",0,0,0,34.69778,-120.03895,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"748",2015,641,"1/19/15","2/9/15","2/5/15","2/23/15","2/19/15","3/9/15","3/16/15","4/6/15","1/19/15","2/23/15","2/5/15","2/12/15","3/5/15","1/19/15",NA,NA,0,"9/8/15",6,10,8,34.70404,-120.04221,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"749",2015,642,"1/19/15","1/29/15","2/5/15","2/16/15","1/26/15","2/19/15","3/2/15","4/6/15","1/19/15","1/29/15","2/5/15","2/9/15","2/23/15","1/19/15","2/9/15","2/23/15",2,"9/8/15",0,0,0,34.70425,-120.04302,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"750",2015,643,"1/19/15","3/9/15","3/9/15","3/19/15","3/5/15","3/16/15","3/19/15","4/6/15","1/19/15","3/9/15","3/12/15","3/16/15","3/19/15","1/19/15","3/16/15",NA,1,"9/8/15",6,3,4.5,34.7036,-120.04296,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"751",2015,644,"1/19/15","2/16/15","2/23/15","3/12/15","2/12/15","3/9/15","3/16/15","4/6/15","1/19/15","2/16/15","2/23/15","3/5/15","3/9/15","1/19/15","3/16/15",NA,1,"9/9/15",23,27,25,34.70445,-120.03885,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"752",2015,645,"1/19/15","2/23/15","2/23/15","3/19/15","2/19/15","3/23/15","3/19/15","4/6/15","1/19/15","2/23/15","2/26/15",NA,"3/26/15","1/19/15","3/26/15",NA,1,"9/9/15",0,0,0,34.70461,-120.03756,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"753",2015,646,"1/19/15","2/12/15","2/16/15","3/9/15","2/9/15","3/9/15","3/12/15","4/6/15","1/19/15","2/12/15","2/16/15","2/19/15","3/5/15","1/19/15","2/26/15",NA,1,"9/9/15",22,17,19.5,34.70413,-120.03796,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"754",2015,647,"1/19/15","1/29/15","2/2/15","2/23/15","1/26/15","3/5/15","3/12/15","4/6/15","1/19/15","1/29/15","2/9/15","2/12/15","2/26/15","1/19/15","2/2/15","2/26/15",2,"9/9/15",0,0,0,34.70321,-120.03582,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"755",2015,651,"1/19/15","2/9/15","2/9/15","2/26/15","2/5/15","3/5/15","3/12/15","4/6/15","1/19/15","2/9/15","3/3/15","2/9/15","2/26/15","1/19/15","2/19/15","3/23/15",2,"9/9/15",4,8,6,34.68506,-120.03447,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"756",2015,660,"1/19/15","2/19/15","2/19/15","3/9/15","2/16/15","3/9/15","3/16/15","4/6/15","1/19/15","2/19/15","2/26/15","3/3/15","3/9/15","1/19/15","3/9/15","3/23/15",2,"9/9/15",21,22,21.5,34.68625,-120.03488,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"757",2015,661,"1/19/15","2/19/15","2/19/15","3/16/15","2/16/15","3/12/15","3/19/15","4/6/15","1/19/15","2/19/15","2/23/15","3/3/15","3/16/15","1/19/15","3/12/15",NA,1,"9/9/15",32,27,29.5,34.68622,-120.0345,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"758",2015,662,"1/19/15","3/9/15","3/9/15","3/23/15","3/5/15","3/19/15","3/26/15","4/6/15","1/19/15","3/9/15","3/9/15","3/12/15","3/23/15","1/19/15","3/12/15","3/16/15",2,"9/9/15",59,60,59.5,34.68566,-120.03439,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"759",2015,663,"1/19/15","2/16/15","2/19/15","3/9/15","2/12/15","3/5/15","3/12/15","4/6/15","1/19/15","2/16/15","2/19/15","2/23/15","3/9/15","1/19/15","2/23/15","4/6/15",2,"9/9/15",9,7,8,34.68894,-120.03593,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"760",2015,664,"1/19/15","2/2/15","2/16/15","2/26/15","2/5/15","3/5/15","2/23/15","4/6/15","1/19/15","2/2/15","2/26/15","2/12/15","2/26/15","1/19/15","2/23/15","3/3/15",2,"9/9/15",0,1,0.5,34.68892,-120.03605,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"761",2015,666,"1/19/15","2/16/15","2/19/15","3/16/15","2/12/15","3/12/15","3/19/15","4/6/15","1/19/15","2/16/15","2/19/15","2/26/15","3/9/15","1/19/15","3/9/15",NA,1,"9/9/15",3,4,3.5,34.6882,-120.03666,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"762",2015,667,"1/19/15","2/5/15","2/5/15","2/26/15","2/2/15","3/5/15","3/12/15","4/6/15","1/19/15","2/5/15","2/5/15","2/12/15","2/26/15","1/19/15","2/19/15","3/16/15",2,"9/9/15",3,3,3,34.68844,-120.03652,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"763",2015,672,"1/19/15","3/9/15","3/9/15","3/30/15","3/12/15","3/30/15","3/26/15","4/6/15","1/19/15","3/9/15","3/9/15","3/19/15","3/30/15","1/19/15","3/26/15",NA,1,"9/8/15",2,0,1,34.69816,-120.03892,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"764",2015,673,"1/19/15","2/23/15","2/26/15","3/23/15","2/19/15","3/19/15","3/23/15","4/6/15","1/19/15","2/23/15","3/5/15","3/12/15","3/19/15","1/19/15","3/23/15",NA,1,"9/8/15",1,5,3,34.69486,-120.03955,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"765",2015,674,"1/19/15","2/19/15","2/23/15","3/16/15","2/16/15","3/12/15","3/12/15","4/6/15","1/19/15","2/19/15","2/19/15","3/5/15","3/12/15","1/19/15","3/12/15",NA,1,"9/8/15",0,0,0,34.69961,-120.03822,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"766",2015,675,"1/19/15","3/3/15","3/3/15","3/16/15","2/26/15","3/12/15","3/19/15","4/6/15","1/19/15","3/3/15","3/3/15","3/9/15","3/16/15","1/19/15","3/12/15",NA,1,"9/8/15",14,16,15,34.69899,-120.03896,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"767",2015,676,"1/19/15","3/9/15","3/9/15","3/23/15","3/5/15","3/19/15","3/30/15","4/6/15","1/19/15","3/9/15","3/9/15","3/16/15","3/23/15","1/19/15","3/16/15","3/23/15",2,"9/8/15",11,13,12,34.69892,-120.03842,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"768",2015,786,"1/19/15","2/23/15","2/26/15","3/16/15","2/19/15","3/12/15","3/16/15","4/6/15","1/19/15","2/23/15","2/26/15","3/9/15","3/16/15","1/19/15","3/16/15",NA,1,"9/9/15",3,5,4,34.6882,-120.03615,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"769",2015,789,"1/19/15","2/16/15","2/16/15","3/16/15","2/12/15","3/12/15","3/19/15","4/6/15","1/19/15","2/16/15","2/19/15","2/16/15","3/12/15","1/19/15","3/9/15",NA,1,"9/9/15",19,32,25.5,34.6885,-120.03615,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"770",2015,790,"1/19/15","2/19/15","2/19/15","3/9/15","2/16/15","3/9/15","3/12/15","4/6/15","1/19/15","2/19/15","2/23/15","2/19/15","3/9/15","1/19/15",NA,NA,0,"9/9/15",2,5,3.5,34.68857,-120.03608,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"771",2015,791,"1/19/15","2/9/15","2/16/15","3/3/15","2/5/15","3/5/15","3/5/15","4/6/15","1/19/15","2/9/15",NA,"2/12/15","3/3/15","1/19/15","2/26/15",NA,1,"9/9/15",0,0,0,34.68862,-120.03625,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"772",2015,792,"1/19/15","1/29/15","2/5/15","3/2/15","2/2/15","2/26/15","3/2/15","4/6/15","1/19/15","1/29/15",NA,"2/2/15","2/16/15","1/19/15","2/16/15",NA,1,"9/8/15",1,0,0.5,34.70478,-120.04104,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"773",2015,844,"1/19/15","2/9/15","2/12/15","3/3/15","2/12/15","3/5/15","3/9/15","4/6/15","1/19/15","2/5/15","2/16/15","2/12/15","3/9/15","1/19/15",NA,NA,0,"9/8/15",1,3,2,34.70303,-120.03937,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"774",2015,845,"1/19/15","2/16/15","2/23/15","3/16/15","2/19/15","3/12/15","3/16/15","4/6/15","1/19/15","2/16/15","2/23/15","3/3/15","3/16/15","1/19/15",NA,NA,0,"9/9/15",3,12,7.5,34.70333,-120.03909,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"775",2015,870,"1/19/15","2/2/15","2/9/15","2/26/15","1/29/15","2/26/15","3/12/15","4/6/15","1/19/15","2/2/15","2/2/15","2/5/15","2/16/15","1/19/15","2/16/15",NA,1,"9/9/15",1,2,1.5,34.70272,-120.03854,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"776",2015,874,"1/19/15","2/16/15","2/19/15","3/9/15","2/12/15","3/9/15","3/5/15","4/6/15","1/19/15","2/16/15","2/19/15","2/23/15","3/12/15","1/19/15","2/19/15",NA,1,"9/8/15",3,4,3.5,34.69638,-120.03817,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"777",2015,882,"1/19/15","3/5/15","3/9/15","3/19/15","3/3/15","3/16/15","3/23/15","4/6/15","1/19/15","3/5/15","3/9/15","3/12/15","3/19/15","1/19/15","3/12/15",NA,1,"9/8/15",0,0,0,34.69641,-120.03826,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"778",2015,888,"1/19/15","1/26/15","1/26/15","2/16/15","1/22/15","2/19/15","2/26/15","4/6/15","1/19/15","1/19/15","1/29/15","2/2/15","2/16/15","1/19/15","2/9/15",NA,1,"9/9/15",0,0,0,34.70271,-120.03452,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"779",2015,889,"1/19/15","2/9/15","2/16/15","2/26/15","2/5/15","3/5/15","3/12/15","4/6/15","1/19/15","2/9/15","2/16/15","2/19/15","3/5/15","1/19/15","2/23/15",NA,1,"9/8/15",10,12,11,34.70074,-120.03898,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"780",2015,894,"1/19/15","2/19/15","2/23/15","3/16/15","2/19/15","3/12/15","3/16/15","4/6/15","1/19/15","2/19/15","2/23/15","3/5/15","3/16/15","1/19/15","3/5/15",NA,1,"9/8/15",39,40,39.5,34.70157,-120.03853,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"781",2015,895,"1/19/15","2/19/15","2/26/15","3/16/15","2/19/15","3/12/15","3/16/15","4/6/15","1/19/15","2/19/15","3/3/15","3/9/15","3/16/15","1/19/15","3/12/15",NA,1,"9/8/15",5,9,7,34.69909,-120.03876,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"782",2015,896,"1/19/15","2/2/15","2/5/15","2/23/15","1/29/15","3/5/15","3/9/15","4/6/15","1/19/15","2/2/15",NA,"2/12/15","3/9/15","1/19/15","2/16/15","2/26/15",2,"9/9/15",4,8,6,34.70221,-120.03639,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"783",2015,914,"1/19/15","2/9/15","2/16/15","3/2/15","2/9/15","3/9/15","3/12/15","4/6/15","1/19/15","2/9/15",NA,"2/16/15","3/9/15","1/19/15","2/23/15","3/12/15",2,"9/8/15",7,1,4,34.69466,-120.04035,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"784",2015,937,"1/19/15","2/19/15","2/23/15","3/5/15","2/16/15","3/12/15","3/2/15","4/6/15","1/19/15","3/2/15","3/9/15",NA,"3/12/15","1/19/15","2/26/15",NA,1,"9/8/15",0,0,0,34.70279,-120.04185,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"785",2015,938,"1/19/15","2/12/15","2/16/15","2/26/15","2/12/15","3/5/15","3/9/15","4/6/15","1/19/15","2/12/15","2/16/15","2/23/15","3/9/15","1/19/15",NA,NA,0,"9/8/15",0,0,0,34.7023,-120.04304,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"786",2015,939,"1/19/15","1/29/15","2/2/15","2/12/15","1/26/15","2/12/15","2/19/15","4/6/15","1/19/15","1/26/15","1/29/15","2/2/15","2/16/15","1/19/15","2/5/15","4/6/15",2,"9/8/15",0,0,0,34.7026,-120.04309,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"787",2015,940,"1/19/15","1/26/15","1/26/15","2/9/15","1/22/15","2/16/15","2/19/15","4/6/15","1/19/15","1/26/15","2/12/15","2/2/15","2/16/15","1/19/15","2/2/15","2/5/15",2,"9/8/15",0,0,0,34.70295,-120.04324,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
"788",2015,941,"1/19/15","2/12/15","2/16/15","3/9/15","2/12/15","3/5/15","3/5/15","4/6/15","1/19/15","2/9/15","2/19/15","2/16/15","3/5/15","1/19/15","3/16/15",NA,1,"9/8/15",0,0,0,34.70412,-120.04233,17.78,25.146,10.16,12.446,6.096,5.334,1.27,0,0,0,28.448,88.392
